Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
165,Parfait Guiagon,ci CIV,MF,Charleroi,24,2001,33,29,2544,28.3,9,5,14,6,3,4,6,0,0.32,0.18,0.50,0.21,0.39
166,Mo Guindo,ml MLI,FW,La Louvière,21,2003,14,6,578,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
167,Andri Guðjohnsen,is ISL,FW,Gent,23,2002,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
168,Anouar Ait El Hadj,be BEL,"MF,FW",Union SG,23,2002,38,34,2635,29.3,2,5,7,2,0,0,2,0,0.07,0.17,0.24,0.07,0.24
169,Geoffry Hairemans,be BEL,MF,Antwerp,33,1991,4,1,107,1.2,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00
170,Redouane Halhal,ma MAR,DF,Mechelen,22,2003,33,32,2847,31.6,1,2,3,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09
171,Youssef Hamdaoui,be BEL,MF,Antwerp,17,2008,21,5,593,6.6,1,1,2,1,0,0,3,0,0.15,0.15,0.30,0.15,0.30
172,Fredrik Hammer,se SWE,MF,Mechelen,24,2001,38,38,3364,37.4,1,1,2,1,0,0,11,0,0.03,0.03,0.05,0.03,0.05
173,Mohamed El Hankouri,ma MAR,"MF,FW",Standard Liège,28,1997,15,6,639,7.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
174,Daiki Hashioka,jp JPN,DF,Gent,26,1999,16,15,1278,14.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
175,Dogucan Haspolat,tr TUR,MF,Westerlo,25,2000,38,38,3393,37.7,1,4,5,1,0,1,7,0,0.03,0.11,0.13,0.03,0.13
176,Taiga Hata,jp JPN,DF,Sint-Truiden,23,2002,32,28,2442,27.1,1,3,4,1,0,0,0,0,0.04,0.11,0.15,0.04,0.15
177,Ibe Hautekiet,be BEL,DF,Standard Liège,23,2002,36,32,2948,32.8,2,0,2,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06
178,Thorgan Hazard,be BEL,"MF,FW",Anderlecht,32,1993,36,31,2714,30.2,13,7,20,8,5,5,6,1,0.43,0.23,0.66,0.27,0.50
179,Tobias Hedl,at AUT,"FW,MF",Zulte Waregem,22,2003,11,4,334,3.7,1,0,1,1,0,0,0,1,0.27,0.00,0.27,0.27,0.27
180,Justin Heekeren,de GER,GK,Anderlecht,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
181,Thomas Henry,fr FRA,FW,Standard Liège,30,1994,21,17,1356,15.1,3,2,5,2,1,1,7,1,0.20,0.13,0.33,0.13,0.27
182,Matteo Heremans,be BEL,MF,OH Leuven,19,2006,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
183,Charles Herrmann,de GER,FW,Cercle Brugge,19,2006,4,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
184,Lucas Hey,dk DEN,DF,Anderlecht,22,2003,32,27,2516,28.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
185,Daan Heymans,be BEL,MF,Genk,26,1999,30,27,2244,24.9,10,4,14,7,3,4,3,0,0.40,0.16,0.56,0.28,0.44
186,Bryan Heynen,be BEL,MF,Genk,28,1997,39,39,3479,38.7,4,1,5,4,0,0,5,0,0.10,0.03,0.13,0.10,0.13
187,Josué Homawoo,tg TOG,DF,Standard Liège,27,1997,30,26,2181,24.2,0,1,1,0,0,0,2,1,0.00,0.04,0.04,0.00,0.04
188,David Hrnčár,sk SVK,"MF,FW",Dender,27,1997,18,9,817,9.1,2,0,2,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22
189,Patrik Hrošovský,sk SVK,MF,Genk,33,1992,16,10,1005,11.2,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18
190,César Huerta,mx MEX,"MF,FW",Anderlecht,24,2000,11,8,540,6.0,1,0,1,1,0,0,4,0,0.17,0.00,0.17,0.17,0.17
191,Oh Hyeon-gyu,kr KOR,FW,Genk,24,2001,20,13,1107,12.3,6,3,9,6,0,0,2,0,0.49,0.24,0.73,0.49,0.73
192,Hong Hyunseok,kr KOR,MF,Gent,26,1999,18,13,843,9.4,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11
193,Chukwubuikem Ikwuemesi,ng NGA,FW,OH Leuven,23,2001,34,20,1815,20.2,4,0,4,4,0,0,4,0,0.20,0.00,0.20,0.20,0.20
194,Marco Ilaimaharitra,mg MAD,MF,Standard Liège,30,1995,31,29,2434,27.0,3,0,3,0,3,4,10,1,0.11,0.00,0.11,0.00,0.00
195,Mihajlo Ilić,rs SRB,DF,Anderlecht,22,2003,10,8,769,8.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
196,Atsuki Ito,jp JPN,MF,Gent,26,1998,29,25,2103,23.4,4,3,7,4,0,0,3,0,0.17,0.13,0.30,0.17,0.30
197,Joël Ito,be BEL,MF,La Louvière,27,1998,33,27,2332,25.9,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08
198,Junya Itō,jp JPN,"MF,FW",Genk,32,1993,28,22,1773,19.7,6,5,11,6,0,0,4,0,0.30,0.25,0.56,0.30,0.56
199,Ryotaro Ito,jp JPN,MF,Sint-Truiden,27,1998,35,34,2821,31.3,10,5,15,6,4,4,2,0,0.32,0.16,0.48,0.19,0.35
200,Nordin Jackers,be BEL,GK,Club Brugge,27,1997,21,20,1801,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
201,Alireza Jahanbakhsh,ir IRN,"MF,FW",Dender,31,1993,21,9,903,10.0,1,1,2,0,1,1,5,0,0.10,0.10,0.20,0.00,0.10
202,Vincent Janssen,nl NED,FW,Antwerp,31,1994,35,35,3081,34.2,10,7,17,6,4,4,8,0,0.29,0.20,0.50,0.18,0.38
203,Wolke Janssens,be BEL,"DF,FW",Sint-Truiden,30,1995,7,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
204,Simen Juklerød,no NOR,DF,Sint-Truiden,31,1994,22,7,863,9.6,1,4,5,1,0,0,0,0,0.10,0.42,0.52,0.10,0.52
205,Andreas Jungdal,dk DEN,GK,Westerlo,23,2002,40,40,3600,40.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
206,Heriberto Jurado,mx MEX,MF,Cercle Brugge,20,2005,8,1,161,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
207,Sory Kaba,gn GUI,FW,OH Leuven,30,1995,30,16,1600,17.8,6,2,8,5,1,1,6,0,0.34,0.11,0.45,0.28,0.39
208,Jordan Kadiri,ng NGA,FW,Dender,25,2000,13,1,270,3.0,1,0,1,1,0,0,2,0,0.33,0.00,0.33,0.33,0.33
209,Abdelkahar Kadri,dz ALG,MF,Gent,25,2000,32,21,2001,22.2,2,5,7,2,0,1,5,0,0.09,0.22,0.31,0.09,0.31
210,Emmanuel Kakou,ci CIV,DF,Cercle Brugge,20,2005,24,19,1732,19.2,2,1,3,2,0,0,1,1,0.10,0.05,0.16,0.10,0.16
211,Marco Kana,be BEL,"DF,MF",Anderlecht,22,2002,26,25,2039,22.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
212,Ibrahim Kanaté,ml MLI,FW,Anderlecht,18,2006,19,0,362,4.0,2,0,2,2,0,0,1,0,0.50,0.00,0.50,0.50,0.50
213,Wilfried Kanga,ci CIV,FW,Gent,27,1998,35,32,2742,30.5,12,4,16,8,4,5,4,0,0.39,0.13,0.53,0.26,0.39
214,Ibrahim Karamoko,fr FRA,"MF,DF",Standard Liège,24,2001,31,25,2179,24.2,1,0,1,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04
215,Konstantinos Karetsas,gr GRE,"MF,FW",Genk,17,2007,34,27,2235,24.8,0,10,10,0,0,0,3,0,0.00,0.40,0.40,0.00,0.40
216,Abdoul Karim Traoré,gn GUI,"FW,MF",OH Leuven,18,2007,25,11,953,10.6,2,1,3,2,0,0,3,0,0.19,0.09,0.28,0.19,0.28
217,Joris Kayembe,cd COD,DF,Genk,30,1994,28,23,2106,23.4,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04
218,Bryang Kayo,us USA,MF,OH Leuven,23,2002,5,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
219,Check Keita,fr FRA,DF,Charleroi,22,2003,40,39,3435,38.2,3,0,3,3,0,0,5,0,0.08,0.00,0.08,0.08,0.08
220,Sekou Keita,be BEL,FW,Union SG,19,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
221,Gyrano Kerk,sr SUR,"FW,MF",Antwerp,29,1995,27,24,2089,23.2,3,4,7,3,0,0,4,0,0.13,0.17,0.30,0.13,0.30
222,Anan Khalaili,il ISR,MF,Union SG,20,2004,38,36,3087,34.3,3,5,8,3,0,0,7,0,0.09,0.15,0.23,0.09,0.23
223,Yassine Khalifi,ma MAR,MF,Charleroi,19,2005,20,4,627,7.0,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14
224,Jakob Kiilerich,dk DEN,DF,Zulte Waregem,25,2000,29,25,2291,25.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
225,Seiji Kimura,jp JPN,DF,Westerlo,23,2001,21,20,1838,20.4,1,0,1,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05
226,Maksim Kirejeŭ,by BLR,FW,Mechelen,21,2004,13,3,295,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
227,Leo Kokubo,jp JPN,GK,Sint-Truiden,24,2001,38,38,3420,38.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
228,Mory Konaté,gn GUI,DF,Mechelen,31,1993,30,23,2005,22.3,2,1,3,2,0,0,7,0,0.09,0.04,0.13,0.09,0.13
229,Valy Konaté,ci CIV,"DF,MF",Cercle Brugge,18,2006,13,9,824,9.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
230,Geoffrey Kondo,fr FRA,DF,Cercle Brugge,23,2002,10,10,900,10.0,1,1,2,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20
231,Mohamed Koné,ci CIV,GK,Charleroi,23,2002,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
232,Josué Kongolo,be BEL,DF,Genk,19,2006,15,11,1050,11.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
233,Krzysztof Kotoń,pl POL,MF,Dender,22,2003,13,2,380,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
234,Samuel Kotto,cm CMR,DF,Gent,21,2003,8,6,489,5.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
235,Krys Kouassi,fr FRA,FW,Cercle Brugge,18,2007,12,0,126,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
236,Therence Koudou,fr FRA,MF,Mechelen,20,2004,37,36,3046,33.8,5,2,7,5,0,0,5,0,0.15,0.06,0.21,0.15,0.21
237,Boubakar Kouyaté,ml MLI,DF,Antwerp,28,1997,23,13,1184,13.2,1,0,1,1,0,0,7,1,0.08,0.00,0.08,0.08,0.08
238,Léandre Kuavita,be BEL,MF,Standard Liège,21,2004,13,1,317,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
239,Roman Květ,cz CZE,"MF,FW",Dender,27,1997,32,30,2545,28.3,5,0,5,5,0,0,5,0,0.18,0.00,0.18,0.18,0.18
240,Reda Laalaoui,ma MAR,MF,Westerlo,20,2005,3,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
241,Sami Lahssaini,be BEL,MF,La Louvière,26,1998,32,31,2764,30.7,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07
242,Djibril Lamego,fr FRA,DF,La Louvière,22,2003,30,29,2554,28.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
243,Senne Lammens,be BEL,GK,Antwerp,23,2002,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
244,Bas Langenbick,be BEL,GK,Cercle Brugge,22,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
245,Amando Lapage,be BEL,DF,Westerlo,20,2004,16,14,1267,14.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
246,Lion Lauberbach,de GER,FW,Mechelen,27,1998,22,21,1866,20.7,6,1,7,6,0,0,4,0,0.29,0.05,0.34,0.29,0.34
247,Tobias Lawal,at AUT,GK,Genk,25,2000,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
248,Henry Lawrence,eng ENG,"DF,MF",Standard Liège,23,2001,30,27,2429,27.0,2,0,2,2,0,0,5,0,0.07,0.00,0.07,0.07,0.07
249,Félix Lemaréchal,fr FRA,MF,Club Brugge,21,2003,2,1,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
250,Victoir Lembi,be BEL,DF,Dender,19,2005,2,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
251,Laurent Lemoine,be BEL,DF,Zulte Waregem,27,1998,22,19,1671,18.6,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05
252,Mauro Lenaerts,be BEL,MF,Mechelen,17,2007,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
253,Matt Lendfers,be BEL,GK,Sint-Truiden,19,2006,2,2,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
254,Fedde Leysen,be BEL,DF,Union SG,22,2003,27,20,1877,20.9,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10
255,Tobe Leysen,be BEL,GK,OH Leuven,23,2002,32,32,2858,31.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
256,Jordi Liongola,bi BDI,"MF,DF",La Louvière,25,2000,31,30,2613,29.0,2,6,8,1,1,1,10,0,0.07,0.21,0.28,0.03,0.24
257,Enric Llansana,nl NED,MF,Anderlecht,24,2001,29,19,1710,19.0,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05
258,Enrique Lofolomo,de GER,"MF,DF",Zulte Waregem,25,2000,22,14,1313,14.6,0,2,2,0,0,1,7,0,0.00,0.14,0.14,0.00,0.14
259,Thierry Lutonda,be BEL,"MF,DF",La Louvière,24,2000,26,22,1721,19.1,1,1,2,1,0,0,0,0,0.05,0.05,0.10,0.05,0.10
260,Ali Maamar,ma MAR,DF,Anderlecht,20,2005,25,14,1368,15.2,0,4,4,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26
261,Kevin Mac Allister,ar ARG,DF,Union SG,27,1997,34,34,2926,32.5,1,1,2,1,0,0,11,1,0.03,0.03,0.06,0.03,0.06
262,Mathieu Maertens,be BEL,"MF,FW",OH Leuven,30,1995,35,12,1283,14.3,1,3,4,1,0,0,5,0,0.07,0.21,0.28,0.07,0.28
263,Owen Maes,fr FRA,MF,La Louvière,26,1998,22,14,1274,14.2,0,1,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07
264,Gary Magnée,be BEL,"DF,MF",Cercle Brugge,25,1999,34,31,2888,32.1,4,7,11,0,4,5,4,0,0.12,0.22,0.34,0.00,0.22
265,Maxence Maisonneuve,fr FRA,DF,La Louvière,26,1999,31,24,2298,25.5,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04
266,Cristian Makate,gq EQG,FW,La Louvière,22,2002,6,0,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
267,Cristian Makate,gq EQG,FW,Union SG,22,2002,2,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
268,Noah Makembo,be BEL,FW,La Louvière,18,2007,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
269,Luc Marijnissen,nl NED,DF,Dender,22,2003,35,35,3057,34.0,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03
270,José Marsà,es ESP,"DF,MF",Mechelen,23,2002,33,28,2591,28.8,1,2,3,1,0,0,4,0,0.03,0.07,0.10,0.03,0.10
271,Kaito Matsuzawa,jp JPN,MF,Sint-Truiden,24,2001,32,3,712,7.9,2,2,4,2,0,0,1,0,0.25,0.25,0.51,0.25,0.51
272,Youssef Maziz,fr FRA,"MF,FW",OH Leuven,27,1998,36,24,2092,23.2,3,4,7,3,0,0,6,0,0.13,0.17,0.30,0.13,0.30
273,Jay-David Mbalanda,fr FRA,MF,Sint-Truiden,18,2007,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
274,Lucas Mbamba,be BEL,DF,Westerlo,18,2006,14,9,765,8.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
275,Noah Mbamba,be BEL,MF,Dender,20,2005,33,33,2687,29.9,2,2,4,2,0,0,4,0,0.07,0.07,0.13,0.07,0.13
276,Malick Mbaye,sn SEN,FW,Zulte Waregem,21,2004,6,0,66,0.7,1,0,1,1,0,0,0,0,1.36,0.00,1.36,1.36,1.36
277,Loïc Mbe Soh,fr FRA,DF,Sint-Truiden,24,2001,14,9,918,10.2,2,0,2,2,0,0,1,0,0.20,0.00,0.20,0.20,0.20
278,Freddy Mbemba,fr FRA,FW,Charleroi,22,2002,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
279,Isaac Mbenza,be BEL,MF,Charleroi,29,1996,4,2,188,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
280,Dire Mebude,sct SCO,MF,Westerlo,21,2004,13,1,389,4.3,2,0,2,2,0,0,0,0,0.46,0.00,0.46,0.46,0.46
281,Brandon Mechele,be BEL,DF,Club Brugge,32,1993,39,39,3433,38.1,5,2,7,5,0,0,4,0,0.13,0.05,0.18,0.13,0.18
282,Yaimar Medina,ec ECU,"DF,MF",Genk,20,2004,27,18,1528,17.0,0,3,3,0,0,0,4,0,0.00,0.18,0.18,0.00,0.18
283,Nayel Mehssatou,cl CHI,MF,Standard Liège,23,2002,29,10,1057,11.7,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09
284,Bjorn Meijer,nl NED,DF,Club Brugge,22,2003,27,9,1033,11.5,1,1,2,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17
285,Oucasse Mendy,fr FRA,FW,La Louvière,24,2001,17,12,923,10.3,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10
286,Ryan Merlen,fr FRA,MF,Sint-Truiden,23,2002,33,7,968,10.8,3,1,4,3,0,0,4,1,0.28,0.09,0.37,0.28,0.37
287,Simon Mignolet,be BEL,GK,Club Brugge,37,1988,12,12,1022,11.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
288,Jovan Mijatović,rs SRB,"FW,MF",OH Leuven,20,2005,14,7,722,8.0,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12
289,Alan Minda,ec ECU,"FW,MF",Cercle Brugge,22,2003,17,11,969,10.8,3,2,5,3,0,0,0,0,0.28,0.19,0.46,0.28,0.46
290,Nacho Miras,es ESP,GK,Mechelen,28,1997,33,33,2925,32.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
291,Robin Mirisola,be BEL,FW,Genk,18,2006,29,13,1239,13.8,4,2,6,4,0,0,3,0,0.29,0.15,0.44,0.29,0.44
292,René Mitongo,be BEL,FW,Standard Liège,17,2008,7,0,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
293,Nikola Mituljikić,rs SRB,MF,Zulte Waregem,22,2003,2,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
294,Tobias Mohr,de GER,"DF,MF",Standard Liège,29,1995,38,26,2286,25.4,2,2,4,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16
295,Gustav Mortensen,dk DEN,"MF,DF",Standard Liège,21,2004,20,19,1736,19.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
296,Pape Moussa Fall,sn SEN,FW,La Louvière,21,2004,27,18,1774,19.7,11,1,12,10,1,1,3,0,0.56,0.05,0.61,0.51,0.56
297,Naïl Moutha-Sebtaoui,be BEL,DF,Dender,19,2005,14,1,266,3.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
298,Kerim Mrabti,se SWE,"MF,FW",Mechelen,31,1994,33,28,2285,25.4,5,3,8,5,0,0,5,0,0.20,0.12,0.32,0.20,0.32
299,Arbnor Muja,al ALB,"MF,FW",Sint-Truiden,26,1998,26,22,1846,20.5,6,2,8,5,1,1,3,1,0.29,0.10,0.39,0.24,0.34
300,Adjani Mujangi Bia,be BEL,MF,Anderlecht,15,2010,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
301,Sebastian Murru,be BEL,MF,OH Leuven,18,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
302,Visar Musliu,mk MKD,DF,Sint-Truiden,30,1994,30,28,2520,28.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
303,Moussa N'Diaye,sn SEN,DF,Anderlecht,23,2002,17,9,975,10.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
304,James Nam,be BEL,MF,Standard Liège,18,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
305,Flávio Nazinho,pt POR,"DF,MF",Cercle Brugge,22,2003,30,28,2553,28.4,3,8,11,3,0,0,13,0,0.11,0.28,0.39,0.11,0.39
306,Roman Neustädter,ru RUS,DF,Westerlo,37,1988,18,17,1391,15.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
307,Steve Ngoura,fr FRA,FW,Cercle Brugge,20,2005,34,26,2075,23.1,7,4,11,5,2,3,2,0,0.30,0.17,0.48,0.22,0.39
308,Bernard Nguene,cm CMR,MF,Standard Liège,18,2006,14,1,310,3.4,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29
309,Ousseynou Niang,sn SEN,MF,Union SG,23,2001,27,18,1609,17.9,2,3,5,2,0,0,5,0,0.11,0.17,0.28,0.11,0.28
310,Casper Nielsen,dk DEN,MF,Standard Liège,31,1994,26,23,1869,20.8,5,2,7,4,1,1,5,0,0.24,0.10,0.34,0.19,0.29
311,Gustaf Nilsson,se SWE,FW,Club Brugge,28,1997,7,0,46,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
312,Timothée Nkada,fr FRA,FW,Standard Liège,26,1999,30,11,1245,13.8,4,1,5,3,1,1,1,1,0.29,0.07,0.36,0.22,0.29
313,Ken Nkuba,be BEL,DF,Genk,23,2002,14,5,531,5.9,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17
314,Tochukwu Nnadi,ng NGA,MF,Zulte Waregem,22,2003,18,17,1415,15.7,0,1,1,0,0,0,7,1,0.00,0.06,0.06,0.00,0.06
315,Taishi Nozawa,jp JPN,GK,Antwerp,22,2002,30,30,2654,29.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
316,Clinton Nsiala,fr FRA,DF,Westerlo,21,2004,4,4,262,2.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00
317,Bruny Nsimba,be BEL,FW,Dender,25,2000,28,22,1810,20.1,9,4,13,5,4,4,4,0,0.45,0.20,0.65,0.25,0.45
318,Nachon Nsingi,be BEL,"MF,FW",La Louvière,24,2001,10,2,260,2.9,1,0,1,1,0,0,1,0,0.35,0.00,0.35,0.35,0.35
319,Nachon Nsingi,be BEL,FW,OH Leuven,24,2001,6,0,52,0.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
320,Erick Nunes,br BRA,DF,Cercle Brugge,21,2004,15,1,307,3.4,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29
321,Roggerio Nyakossi,ch SUI,DF,OH Leuven,21,2004,27,26,2237,24.9,4,0,4,4,0,0,4,0,0.16,0.00,0.16,0.16,0.16
322,Benoit Nyssen,be BEL,"MF,DF",Zulte Waregem,27,1997,28,20,1738,19.3,2,2,4,2,0,0,3,0,0.10,0.10,0.21,0.10,0.21
323,Mardochee Nzita,be BEL,DF,Charleroi,25,2000,38,34,3001,33.3,0,2,2,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06
324,Yllan Okou,fr FRA,DF,La Louvière,22,2002,33,30,2713,30.1,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03
325,Aimé Omgba,nl NED,MF,Gent,22,2002,19,2,432,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
326,Takuma Ominami,jp JPN,DF,OH Leuven,27,1997,22,18,1707,19.0,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05
327,Raphael Onyedika,ng NGA,MF,Club Brugge,24,2001,30,22,1994,22.2,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05
328,Davis Opoku,be BEL,"MF,DF",OH Leuven,17,2007,21,5,826,9.2,0,2,2,0,0,0,2,0,0.00,0.22,0.22,0.00,0.22
329,Joseph Opoku,gh GHA,"MF,FW",Zulte Waregem,19,2005,33,30,2443,27.1,10,7,17,10,0,0,2,0,0.37,0.26,0.63,0.37,0.63
